text,polarity,emotion
mejor bloqueador cuerp prob,1,others
pon bloqueador serv,1,others
mir quem facil,1,others
estar pie inedit trigueñ molesti quem facil,0,others
lug sol quem,1,others
lleg car emergent sac granit,0,others
person tendenci angel tendenci gan maravill,2,joy
deb admit bloqueador gust quem encant termin dej,1,others
dej brill bonit,2,joy
person usad favor confirm bonit dej piel bloqu,1,others
compr amar octav botell 50,1,others
prob chiquit line,2,others
prob imagin,1,others
viaj internacional procur coment encontr pais cost ric ejempl,1,others
salin compart favorit,1,others
clar,1,others
oir olvid decir el olor delici,1,others
pon algui ric huel huel play,2,others
oler play sintet huel play,1,others
ay compr huel,1,others
trar form apropiar el dolor ajen,0,anger
punt conoc cancion ong,1,others
punt gust tra convers,1,others
apropi ion experient dolor pe format,1,others
concept sac cul,0,others
dar hil conform extiend ide,1,others
cancion realid piez,1,others
top text ruid creador ven carton,1,others
just pens gust pens unic fenomen,2,joy
principal cancion trar bail sol roch,1,others
sal monton muj blanc hegemon bail cancion,1,others
porr evident clas alto clas medi baj,0,others
cant cancion bail maniqu trat evit vers cancion esenci describ,1,others
anna articul mencion problem marketing influenci apunt aspir cinism aspir cinism funcion autent conexion,0,others
pens signific letr ong cancion evident complej relacion famili relacion critic perspect voz poetic narr experient viv norm expect gent,1,others
letr expon viv hegemon aspect fisic maner viv,1,others
general person viv convencional encaj estereotip,1,others
cancion logr poner el nombr experient dolor surg cumpl dich expect,0,others
cancion volv acept imperfeccion,1,others
record poquit pon mod barri gent quer lic anhel sanguis compr pac activ mal emple vehicul caus empat imperfeccion mostr debil inclusiv dolor carenci pe format,0,others
oh mar genuin real,2,others
ejempl cuestion grup privilegi realment establec nex cancion emple cancion habl experient describ vid evident desenton,0,others
ferry academ ensay estadounidens libr llam cuerp dolor creacion creacion mund,1,others
just libr dolor cultur socied constru ident signific experient sufrimient dolor,1,others
terc capitul dolor imagin ferry afirm exist apropi ion dolor,0,sadness
dich apropi ion cab context actor,1,others
gobiern institu medic grup religi quer enfoc cultur popul relacion tem,1,others
autor afirm apropi ion dolor cultur popul analiz experient emplear el llam atencion public foment consum,1,others
sent influenci influenci general quer mostrar el identific cancion form parec relatar el audienci definit encontr alej,1,others
intencional quer mostr dolor sufrimient acept,0,others
lug dar sal famili,0,others
cancion,1,joy
refier pod escuch cancion simplement interes gent viv norm acept evident person lug protagon medi internet estil vid convencional racional mostr resistent tip sistem opresion,1,others
levit volv chic blanc guap cuerp normat rop marc bail sup dulc quer cuid expresion facial realment sent identific cancion,2,others
dec muj cintur axil oscur,1,others
ah diganm pens fenomen castr ver problem,0,others
import ide reflexion pens sigam disfrut cancion trat ver el himn acept,2,others
cancion joan gust,2,joy
hazm comentari,1,others
nombr cendal,1,others
model,1,others
favorit cuerp altur,1,others
jur jur trat evit contest pregunt andam filtr ultim andar filtr probabl vid quer cancel opin tem,1,others
trat resumir el concis,1,others
opin,1,others
parec ch vit talent parec ch vit talent,2,others
graci tem rein volt escen nacional,2,others
habl muj llen orgull apoy 100 encant ide dec metal gener rock metal sab hombr hombr hombr hombr muj arrepient misogini machism,2,joy
muj pon alto nombr mexic,1,others
odar simplement opinion trat sup sup objet,0,anger
marketing gent pens marketing contact,1,others
dec ten talent,2,others
sent diner contact sup marketing ayud muchisim muchisim,2,others
dec volv decir el advertent respet respet,1,others
toc escuch band siqu conoc metal toc increibl increibl,2,surprise
decir el virtuos music virtuos siqu conoc,1,others
mexican,1,others
pod music toc dirig public ampli,2,others
diger,1,others
falt escuch ejecut instrument complej decir el cos oportun escuch band toc progres,1,others
cos elabor,1,others
reiter advertenci odi,0,others
contrari dec principi cos agradec,1,others
opinion encant band toc entrevist top escuch ten apoy necesit merec ten exponent,2,others
salud,1,others
dec reun millon person dar pes ley millon pes pum dios pobrez dej pes pes ley logr mexic pais sal nom quer sal exact ley concuerd imaginat ley person compr botell agu vaci rio pum segu mexic ley dej cantid especi animal volver mexic pusier pil ley mexic potenci mundial disgust escup mam,0,others
prob cervez gall guatemal comentari dej decirn prob botell vidri,0,others
reseñ,1,joy
serv dec cervez original etiquet famos lug gall platic pas,1,others
unid marc gall registr pon famos,1,others
import mencion etiquet produc embotell guatemal,1,others
exact cervez tom guatemal,1,others
moment salud ramal,2,others
quer platic nomin premi to ser ayud apoy vot,1,others
pod vot tien dar el clic enlac perfil,1,others
va categor to inspir vas,1,others
agradec ayud gan premi record pod vot,1,others
saudit salud guatemal,1,joy
delici,2,joy
sab decir tu tant diferent lat,1,others
prefer cervez embotell sient enfrir sient textur,2,others
recomend sirv vas,1,others
just cervez gall guatemal garant mejor cervez mund,2,joy
23 cervez prob 23 pais gall ahorit lug,1,others
guatemal amam cervez joy,2,joy
sent acerc eleccion diseñ explic,1,others
absolut,1,joy
50 50,1,others
100,1,others
import practic,1,others
odi,1,others
encariñ,0,joy
sorprendent realment gust,2,joy
recib seccion comentari,1,others
public declar definit entend industri,1,others
vide parec liger,1,others
expres opinion fuert,1,others
punt vist bas 40 año liderazg equip,1,others
esper teng opinion,2,others
escuch entrad,1,others
escuch resistent,1,others
abiert equivocar y,0,joy
exist cas reunion diari,1,others
jef personal amig recurs human,1,others
habl,1,others
resum opinion fuert sosten vag,1,others
dec vide ment deb tom aport regl suert tendras lid escuch aport,1,others
cos influenci convenc compr,1,others
entierr,1,others
lug gallet cumpl,2,joy
literal call artificial vist vid,1,others
emple combi nacion apart sent famos promocion gent mient promocion oir ver reseñ niñ niñ prob cumpl cook literal cont comer el,1,others
oir niñ gust dulc realment mal sac cabez,0,others
numer 2 cop sta ley,1,others
entend hidrat simplement taz sta ley adecu,1,others
pes,0,others
bot agu,1,others
perdon,1,others
supon hech transportar el agu siqu transport agu serv,0,others
person 50 taz sta ley cocin,1,others
numer 3 fund fund,1,others
vas compr,1,others
ten cabell ros ridicul,0,others
pens pasear y pel,1,others
compr car,1,others
consider car personal amar,1,others
articul vain cont mit preci terci preci original,1,others
car sient,1,others
desat,1,others
marc estup vist vid,0,others
hac distint rop basic rop usarl cas preci elev,1,others
literal unic distint marc dueñ km asi,1,others
marc siqu import,0,others
50 dolar blus tirit,1,others
compr 50 pes barc amor,1,others
centav cuent,1,others
hach,1,joy
zapat horribl,0,others
entend zapat fri ver gent combin bits,1,others
literal dañan  zapat,0,sadness
beb,1,joy
unic gust marc sandali horribl,0,others
bas carreter,1,others
incomod,1,others
llev brill fund tien bacil tien carter sient neces brill fund telefon,1,others
mexic,1,others
ver nac beb,2,others
gust,1,joy
opinion ven viril gil,0,others
angel,1,others
quer beb fund telefon,1,others
dar preci,1,others
logic beb telefon car frent telefon,1,others
tup mal acot boc abaj caer,0,others
compr,1,others
gans oro,0,others
dio zapat horribl,0,others
horribl,1,others
mir,1,others
compr zapat zapat car amor,1,others
compr zapat car,1,others
quer zapat limpi,1,others
diner zapat apart ver suci ver viej,0,others
diseñ horribl,0,others
esper gust,1,others
dam comentari cos influenci haer compr,1,others
avis quer,1,others
ver,1,others
cao,1,others
val vuelv hobby jueg cabron estar gast cas mat,0,others
esper pregunt,1,others
ter pas pon limit hij,0,others
ter asesin seri,1,others
sol ver seri,1,others
pequeñ padr adopt psicopat,0,others
padr polic entren mat asesin pod captur,1,others
enseñ dej evident deshacer el cuerp,1,others
ter trabaj forens departament polic,1,others
chic herman polic,1,others
novi ador person,1,others
chic hij novi tiemp libr mat gent,0,others
vuel ido,1,others
person sospech,1,others
seri,1,joy
histori comenz asesin ret ter especi jueg,1,others
seri polic copist perspect criminal asom ment psicopat genial,1,surprise
record bre ing ad asunt dobl vid hombr famili criminal,1,others
record jueg tron octav tempor mierd,0,anger
acab anunci noven tempor pretend correg mierd,0,others
ver,1,others
opinion popul deb normaliz empez pegar el paliz gent escuch jot rellen,0,others
acab realment opinion popul quer empez escuch tip opinion dec opinion popul ultim artist,1,others
opinion popul mund deb derech,1,others
jod opinion popul,1,others
concept opinion popul opinion popul controvert gent normal pens,1,others
popul opinion signific opinion popul ultim dec opinion tip basic mund,1,others
opinion popul mund deb duchar el,1,others
pong jod tio,0,others
opinion controvert,1,others
opinion salient,1,others
opinion popul deb empez escup gent,0,others
quer empez oir,1,joy
quer empez escuch popul opinion opinion templ gras tierr,1,others
opinion popul com picant picant,1,others
dam opinion real dam opinion unir comentari,1,others
quer escuch opin,1,others
opin gener visit,1,others
opinion popul perd signific utiliz capt atencion principi vide,1,others
uy polem,1,others
cos increibl aburr histori,0,others
dam interes,1,others
hombr manipul,0,anger
manipul,0,anger
aclarar el,1,others
llev relacion,1,others
cambi rol,1,others
hombr blandengu,0,anger
llev relacion sum,1,others
mand novi,1,others
cas cas particul,1,others
tom decision,1,others
pag mand,1,others
cambi rol,1,others
opinion personal fund,1,others
llov critic fas cristian rob ardid regal idol dedic llor quejar el,0,others
ayer gan premi jugador orient siqu goleador siqu gan titul,0,others
debat cristian acab mundial,0,others
llev ventaj,1,others
regal infantil import manch carrer segu habl premi,0,others
fas cristian rob segu plan ardid soñ comand consegu argentin,0,others
gust vide agradec segu conten,2,others
record dejar y opinion comentari mensaj personal promet leerl vide apru form anonim,1,others
quer ratit volvert momentit,1,others
entend exist gent cre gur tit volv multimillonari 20 año unic volver el millonari comprar el curs person person enseñ millonari person millonari graci venderl ide volv millonari compr curs oir econom dur trabaj dur busc trabaj salari complic brut mentir quer regal insultar el genuin ment pon logic hagans cas person hab constru negoci apunt sistem piramidal literal formul ric formul ten pag escal gur españ terribl sal aca var extension person inteligent neg punt ser human ahorit plat rap form sistem tradicional defraud com cuent gent aprovech inteligent vuelt millonari cost ilusion cos pas gent seguidor person compr curs vuelt millonari favor caer cos,0,anger
top 5 pelicul gir tuerc,1,others
ay cabron intent orden particul mied primit pelicul edad nort,1,others
morr cha berr iglesi acus mat arzobisp ricard gir abog defender el,0,others
cas macabr pon verg pelicul poder sim cachet mat arzobisp,0,surprise
jueg clasic absolut dav her,2,others
mich do gla banquer millon amarg quer empez particip especi jueg,0,others
jueg complic afect vid enter empres organiz intencion personaj,0,others
cos pelicul gir tuerc,1,surprise
sorpres,1,joy
pelicul hech pendej,0,others
ver histori asesin seri mat gent pec capital,0,others
mor fren trad pit detectiv atrapar el,1,others
vist pelicul enterar el actor asesin gir tuerc import,1,others
pelicul gir violent gan vomit,0,others
caj,1,others
acuerdat,1,others
isla siniestr colon,1,others
leopard diari detectiv investig desaparicion pacient hospital psiquiatr isla suet,1,others
hospital carcel cas experiment atroz diari destap,0,anger
sac ped r dificil entend,0,others
pelicul huev,1,others
poquit vide explic final ver,1,others
