text,polarity,emotion
opinion popul deb normaliz empez pegar el paliz gent escuch jot rellen acab realment opinion popul quer empez escuch tip opinion dec opinion popul ultim artist opinion popul mund deb derech jod opinion popul concept opinion popul opinion popul controvert gent normal pens popul opinion signific opinion popul ultim dec opinion tip basic mund opinion popul mund deb duchar el pong jod tio opinion controvert opinion salient opinion popul deb empez escup gent quer empez oir quer empez escuch popul opinion opinion templ gras tierr opinion popul com picant picant dam opinion real dam opinion unir comentari quer escuch opin opin gener visit opinion popul perd signific utiliz capt atencion principi vide uy polem cos increibl aburr histori dam interes,NEU,others
hombr manipul manipul aclarar el llev relacion cambi rol hombr blandengu llev relacion sum mand novi cas cas particul tom decision pag mand cambi rol,NEU,anger
opinion personal fund llov critic fas cristian rob ardid regal idol dedic llor quejar el ayer gan premi jugador orient siqu goleador siqu gan titul debat cristian acab mundial llev ventaj regal infantil import manch carrer segu habl premi fas cristian rob segu plan ardid soñ comand consegu argentin gust vide agradec segu conten record dej opinion comentari mensaj personal promet leerl vide apru form anonim,NEU,others
quer ratit volvert momentit,NEU,others
entend exist gent cre gur tit volv multimillonari 20 año unic volver el millonari comprar el curs person person enseñ millonari person millonari graci venderl ide volv millonari compr curs oir econom dur trabaj dur busc trabaj salari complic brut mentir quer regal insultar el genuin ment pon logic hagans cas person hab constru negoci apunt sistem piramidal literal formul ric formul ten pag escal gur españ terribl sal aca var extension person inteligent neg punt ser human ahorit plat rap form sistem tradicional defraud com cuent gent aprovech inteligent vuelt millonari cost ilusion cos pas gent seguidor person compr curs vuelt millonari favor caer cos,NEG,anger
top 5 pelicul gir tuerc ay cabron intent orden particul mied primit pelicul edad nort morr cha berr iglesi acus mat arzobisp ricard gir abog defender el cas macabr pon verg pelicul poder sim cachet mat arzobisp jueg clasic absolut dav her mich do gla banquer millon amarg quer empez particip especi jueg jueg complic afect vid enter empres organiz intencion personaj cos pelicul gir tuerc sorpres pelicul hech pendej ver histori asesin seri mat gent pec capital mor fren trad pit detectiv atrapar el ver pelicul enterar el actor asesin gir tuerc import pelicul gir violent gan vomit caj acuerdat isla siniestr colon leopard diari detectiv investig desaparicion pacient hospital psiquiatr isla suet hospital carcel cas experiment atroz diari destap sac ped r dificil entend pelicul huev poquit vide explic final ver segu rar list razon redencion show gent pelicul histori ando d fresn contador ultra inteligent acus just mat espos envi prision show año par carcel cambi vid prisioner viv episodi conmovedor pelicul empez mam mor fren narr cos asunt histori sorprendent anunci pelicul truc magi gust sentir el pendej clasic absolut mencion critic truc mement extraordinari mal fortun sal año pelicul parec pelicul ocurr invers gir realid principi histori not susurr tuerc favorit comentari favor,NEG,others
ir vide mied algui enfadar el present impopul opinion entrad ver año 2010 entrad ver vend moment muchisim barat entrad vi vend inclu artist inclu col fil entrad sal band enter pon direccion esper pos quer val suert pegatin bols man ten suert car estaf gust gent opinion val habl cultur pop habl com estar com habl amig tien comun pregunt opin diz cos gent caer ten problem mentir sient pelicul complet mentir dificil pong pelicul acab pelicul dec encant son recoger y import pelicul hac 2004 termin leopard laz escuch,NEG,others
realment aplast,NEG,joy
pesim ide s person viendol escuch vist preguntar el amig vist red social encuentr person ver clip realid conten larg ver complet musg conten gust chec clips rar ver capitul complet qui empez cre conten recom cre conten cort funcion diger consum ven permit person ambit oportun indag are lleg lug person form hab conoc aspect chic recom cre conten lleg punt pued viv viv complic microfon chic,NEG,anger
pens crec sorte arma fi el va obten seguidor vist vide va seguimient alto problem recurrent gent busc person argentin chav hac vide enoj vend dulc regal peon sup viral regal peon empiez acostumbr gent regal telefon gent unic busc conten creador viv unid rat ped telefon hac hag vide val regalar y telefon dec hag estrategi gan seguidor pod sal cha,NEU,others
conduc hibr sac part cont coch larguisim nombr d sil bost chin hibr enchuf bl prefer ampli ret capaz 1 000 kilometr rep consegu cos utiliz truc anticip conduc estim cas instruccion coch dej prejuici coch asegur apart autonom increibl,POS,others
recomend cin tir calient poquit chac bog ir list mover el verg retorc di asient viend pelicul habl favor sustanci mem interpret abet par el estrell oblig alcanz fam juventud año program matutin ejercici television productor program desped reemplazar el algui jov chist industri abet caduc lug algui jov atract abet top solucion problem tratamient medic sustanci abet fabric copi jov cuerp habit ven regl abet version jov seman seman volv altern 7 7 manten equilibri version jov abet tard alcanz exit mediat ped prob miel juventud volv dificil regres habit cuerp rechaz exager dec principi promet hab ver reseñ sustanci pelicul terror corporal tecnic pelicul terror gener horror aca deton sensacion horror alter ion fisic cuerp pelicul terror gener atencion ejempl oscur sombr rock ven extrem detall form transform romp mat cuerp personaj premis personaj mimbr fabric copi jov copi sal basic event suger ver detall acerc cre vist mostr chist just sensacion asco incredul rock horror corporal razon sustanci ruid razon campañ mov promover el reaccion gent cin cuerp sal liger pas pelicul conformar el histori explor form grotesc empuj limit pas cuerp limit espect aguant pelicul complet retorc agarr respald asient tapar el ojo sab cuerp reaccion pas pantall pelicul explor fond grotesc grotesc cos pas cuerp grotesc form abet lidi consecuent decision grotesc form funcion industri grotesc form mostr jov abet ocurr asquer plen cerebr bellez juventud margarit elle ton pelicul grotesc logr congruenci facil serv regl pelicul clar clar clar premis cienci ficcion fabric copi instruccion precis sustanci funcion form regl qued form cuerp jov depend viej vers establec regl personaj empez romp rompimient dram entend cost cos serv recurs sensorial horror corporal acompañ discurs pelicul transform desagrad gratis quer dar el asco public transform result obsesion juventud ide bellez industri espectacul abet particip asunt sustanci volv jov cre necesit mund necesit ide bellez cost obsesion conspir jov extrem cost fisic vers grotesc ocurr pantall recurs escal intens horror corporal regl jueg discurs industri empaquet pelicul abrir cerr redond contrari pelicul premis igual fascin aterrizaj defectu aca pinch circul perfect verg trabaj actriz verg naveg ton caricatur mund pelicul dibuj obsesion bellez degrad cuerp mim margarit col absolut obvi man trabaj maquillaj cas dign premi construccion tant cos perturb diseñ mund ayud sent pescadill pelicul clar sumision piez pelicul conect impec brill maquillaj brill actric cont histori poder estomag sensibl seri ir pens ah segur lev salg busc mental ar el madr perturb sep mit pelicul pas verg sent cin sustanci olvid,NEU,others
hil morill herman ven naranj movimient naranj encant cancion moment envolv colise rumi jur mir diz cuent gent pens loc seri seri jur bonit epoc patron feo bonit literal bord escenari tipic estas conciert diz oir señal dec tia oir seri ver señal viv estas estar dec contact visual frent luc hag podr envi,NEU,others
tit acced red mili hog sient quer ente explic tit telefon telefon red domest tit acced red acced red obten conexion internet pregunt pod cien cient certez tit cam telefon determin conten provoc dilat pupil amplific algoritm pod decir y recopil dat corporal facial voz identific usuari unic dat facial recopil filtr gaf sol car necesit ojo necesit ojo v dilat tit acced red mili cas,NEU,others
españ lopez obrador histor fracas punt clav manej anemi pais muert economi caer med apoy sum millon pobr cerr mill empres millon emple gobiern manipul proces penal auditor result concret cas corrupcion lug transparent foment persecu polit usar opositor chiv expiatori secretac funcion public perd relev desmantel organ control sistem penal acusatori supervision independent bloqu avanc sistem nacional anti corrupcion limit recurs oposicion clientel domin program pro elit proyect infraestructur partid licit carec transparent regul contrat ineficaz debilit control recurs public polit public prioriz imag gubernamental favorec ali releg desarroll social demand ciudadan luch corrupcion mañ organiz abandon estrategi autonom fiscal ejecut centraliz decision privilegi alto capac realiz nombramient conflict intent control medi institu electoral consolid regim autoritari amenaz democraci falt transparent ocult dat clav proyect polit despreci socied civil comun internacional reflej ausenci direccion derech human cambi climat relacion gobiern cuestion sustitu alianz estrateg beneficiari pais opin leer comentari,NEG,anger
quer regul quej antigu comun television radi medi censur gener moment regul huir suficient inteligent conten gust gust facil poner el desliz millon hor conten red social dec gust gust quer mostr mund hac viral pas termin contraproducent viral lleg person qui lleg probabl gust conten vas fa dom crec bonit conten incurr discurs odar conten desinform boton report lleg red social determin report pas je rog je rog tiemp ten invit activ xi ten opinion rar opinion fuert sot pod cort pag brot probabl vist mund pon alert abaj dec oir vean gust bat inform eh pon dich ide cos unic busc entreten net gust tem fuert vea necesari morbos gust gust molest dec red social unic logr metern pie limit conten oportun cre ser inteligent simplement quitem sab bloqu dej quejarn dec conten busc quejar el cos empez,NEU,others
croquet odi mostr tom ejempl perr bonit gat dejenm explic aliment perr gat marc odi desgraci invert mercadotecni cre gent aliment bastant denunci atent salud mascot larg problem salud fuert cuid desgraci aliment bas maiz trig soj priv product nutr mascot dañ mal,NEG,anger
